Date,Pnl
3/7/19 2:00,-0.000116012
3/7/19 3:00,5.07174E-05
3/7/19 4:00,5.33313E-05
3/7/19 5:00,0.000141953
3/7/19 6:00,0.000131301
3/7/19 7:00,-0.00011121
3/7/19 8:00,0.000473739
3/7/19 9:00,-0.000117414
3/7/19 10:00,-0.000292891
3/7/19 11:00,-0.000106639
3/7/19 12:00,0.000798158
3/7/19 13:00,-0.00026893
3/7/19 14:00,-0.00029122
3/7/19 15:00,-0.000580019
3/7/19 16:00,0.00082283
3/7/19 17:00,0.000279556
3/7/19 18:00,0.000614687
3/7/19 19:00,0.001340522
3/7/19 20:00,0.000386886
3/7/19 21:00,-0.000331289
3/7/19 22:00,0.000145648
3/7/19 23:00,0.000145544
3/8/19 0:00,0.002167976
3/8/19 1:00,0.00029035
3/8/19 2:00,-0.000290018
3/8/19 3:00,-2.1329E-05
3/8/19 4:00,-0.000148522
3/8/19 5:00,1.75323E-05
3/8/19 6:00,-6.96051E-05
3/8/19 7:00,0.000219089
3/8/19 8:00,0.000368264
3/8/19 9:00,0.00013653
3/8/19 10:00,-0.000207477
3/8/19 11:00,7.3014E-05
3/8/19 12:00,7.98932E-05
3/8/19 13:00,-0.000182093
3/8/19 14:00,-5.17998E-05
3/8/19 15:00,-0.001431841
3/8/19 16:00,-0.000179583
3/8/19 17:00,0.00012352
3/8/19 18:00,-0.000178908
3/8/19 19:00,5.28498E-05
3/8/19 20:00,-8.53923E-05
3/8/19 21:00,0.000230044
3/10/19 18:00,0.00104482
3/10/19 19:00,-0.000197087
3/10/19 20:00,-0.000466392
3/10/19 21:00,0.000132815
3/10/19 22:00,-0.000463596
3/10/19 23:00,0.000145063
3/11/19 0:00,0.001004069
3/11/19 1:00,0.002086918
3/11/19 2:00,0.000127245
3/11/19 3:00,0.00010911
3/11/19 4:00,-0.00024158
3/11/19 5:00,0.0001393
3/11/19 6:00,1.12731E-05
3/11/19 7:00,-0.000175483
3/11/19 8:00,0.000472411
3/11/19 9:00,0.00050545
3/11/19 10:00,8.9612E-05
3/11/19 11:00,-0.000582588
3/11/19 12:00,-0.000549531
3/11/19 13:00,-0.000470631
3/11/19 14:00,0.000152155
3/11/19 15:00,0.000656734
3/11/19 16:00,-0.000722262
3/11/19 17:00,-0.000158498
3/11/19 18:00,-9.92275E-05
3/11/19 19:00,0.000495219
3/11/19 20:00,0.000241537
3/11/19 21:00,-0.000428289
3/11/19 22:00,-0.00069523
3/11/19 23:00,-0.000177737
3/12/19 0:00,0.000335679
3/12/19 1:00,-0.000180517
3/12/19 2:00,5.8817E-05
3/12/19 3:00,4.79248E-05
3/12/19 4:00,0.000292736
3/12/19 5:00,4.15296E-05
3/12/19 6:00,9.19976E-05
3/12/19 7:00,0.00053269
3/12/19 8:00,0.000506397
3/12/19 9:00,-0.000363176
3/12/19 10:00,-0.000895539
3/12/19 11:00,-0.001927163
3/12/19 12:00,0.003856048
3/12/19 13:00,3.21432E-05
3/12/19 14:00,0.000159522
3/12/19 15:00,-0.00107463
3/12/19 16:00,-0.000178843
3/12/19 17:00,-1.44128E-06
3/12/19 18:00,0.000233016
3/12/19 19:00,8.7324E-05
3/12/19 20:00,-0.000490473
3/12/19 21:00,6.40397E-05
3/12/19 22:00,-1.0327E-06
3/12/19 23:00,5.47691E-05
3/13/19 0:00,2.76488E-05
3/13/19 1:00,3.3817E-05
3/13/19 2:00,3.85122E-05
3/13/19 3:00,-0.000351097
3/13/19 4:00,-2.36493E-06
3/13/19 5:00,-0.000162696
3/13/19 6:00,-0.00013299
3/13/19 7:00,-0.000754868
3/13/19 8:00,0.000738439
3/13/19 9:00,-0.000254922
3/13/19 10:00,0.000344491
3/13/19 11:00,9.09545E-05
3/13/19 12:00,-0.000430963
3/13/19 13:00,-0.000110612
3/13/19 14:00,4.12816E-06
3/13/19 15:00,0.001450047
3/13/19 16:00,0.00018676
3/13/19 17:00,-0.000113419
3/13/19 18:00,0.001758455
3/13/19 19:00,0.000138887
3/13/19 20:00,-0.001877575
3/13/19 21:00,0.000686242
3/13/19 22:00,-0.000216507
3/13/19 23:00,-0.000135394
3/14/19 0:00,0.000180302
3/14/19 1:00,0.000856254
3/14/19 2:00,3.01765E-05
3/14/19 3:00,-0.000173285
3/14/19 4:00,-0.000235492
3/14/19 5:00,0.000142069
3/14/19 6:00,-0.000317074
3/14/19 7:00,-0.000130784
3/14/19 8:00,-0.000351695
3/14/19 9:00,0.000881532
3/14/19 10:00,0.000317411
3/14/19 11:00,8.13645E-05
3/14/19 12:00,0.000181605
3/14/19 13:00,0.000870114
3/14/19 14:00,-3.46025E-05
3/14/19 15:00,0.000422496
3/14/19 16:00,-0.000167432
3/14/19 17:00,-0.000140833
3/14/19 18:00,-0.00037838
3/14/19 19:00,-0.000220914
3/14/19 20:00,0.000283704
3/14/19 21:00,-0.000299925
3/14/19 22:00,0.000242896
3/14/19 23:00,8.70724E-05
3/15/19 0:00,0.000210729
3/15/19 1:00,-0.001072147
3/15/19 2:00,0.000944121
3/15/19 3:00,0.000194698
3/15/19 4:00,4.93037E-05
3/15/19 5:00,0.000278323
3/15/19 6:00,0.000322057
3/15/19 7:00,0.000530745
3/15/19 8:00,0.000853599
3/15/19 9:00,-0.000122848
3/15/19 10:00,5.9945E-07
3/15/19 11:00,-2.83489E-05
3/15/19 12:00,0.000245529
3/15/19 13:00,0.003385158
3/15/19 14:00,-0.000623124
3/15/19 15:00,-0.000829452
3/15/19 16:00,-0.000106695
3/15/19 17:00,0.000194307
3/15/19 18:00,3.73289E-05
3/15/19 19:00,-0.000158709
3/15/19 20:00,-5.35441E-05
3/17/19 18:00,8.2761E-05
3/17/19 19:00,-6.25481E-05
3/17/19 20:00,-1.75846E-05
3/17/19 21:00,-0.000119129
3/17/19 22:00,-0.000227015
3/17/19 23:00,0.000234894
3/18/19 0:00,-0.000720208
3/18/19 1:00,0.000161303
3/18/19 2:00,0.000696166
3/18/19 3:00,-0.000211382
3/18/19 4:00,-0.000160346
3/18/19 5:00,-9.894E-05
3/18/19 6:00,-0.000189007
3/18/19 7:00,0.000274551
3/18/19 8:00,0.000471176
3/18/19 9:00,3.37764E-05
3/18/19 10:00,-0.000349664
3/18/19 11:00,0.000363091
3/18/19 12:00,0.000144921
3/18/19 13:00,9.36921E-05
3/18/19 14:00,-0.000224966
3/18/19 15:00,-0.000487397
3/18/19 16:00,-0.000568103
3/18/19 17:00,-0.00011159
3/18/19 18:00,-0.000217314
3/18/19 19:00,-8.20652E-05
3/18/19 20:00,4.92635E-06
3/18/19 21:00,7.21863E-05
3/18/19 22:00,-1.35266E-05
3/18/19 23:00,5.71163E-05
3/19/19 0:00,-6.23117E-05
3/19/19 1:00,0.000110763
3/19/19 2:00,-0.000668496
3/19/19 3:00,0.00010631
3/19/19 4:00,-0.000245151
3/19/19 5:00,0.000198861
3/19/19 6:00,0.000139221
3/19/19 7:00,0.00024773
3/19/19 8:00,0.000514431
3/19/19 9:00,0.000356027
3/19/19 10:00,-0.000269596
3/19/19 11:00,-3.34696E-05
3/19/19 12:00,-0.000337746
3/19/19 13:00,6.80689E-05
3/19/19 14:00,-0.00042636
3/19/19 15:00,-0.00013892
3/19/19 16:00,-0.000563809
3/19/19 17:00,0.000189702
3/19/19 18:00,1.27412E-05
3/19/19 19:00,1.08637E-05
3/19/19 20:00,1.96033E-05
3/19/19 21:00,-1.76535E-05
3/19/19 22:00,1.40507E-05
3/19/19 23:00,-1.87447E-05
3/20/19 0:00,0.001642597
3/20/19 1:00,-3.19833E-05
3/20/19 2:00,-0.000121043
3/20/19 3:00,4.736E-05
3/20/19 4:00,3.83524E-06
3/20/19 5:00,3.7054E-05
3/20/19 6:00,4.75202E-05
3/20/19 7:00,-0.000587606
3/20/19 8:00,-0.000258668
3/20/19 9:00,-0.000397014
3/20/19 10:00,6.10161E-07
3/20/19 11:00,0.000500964
3/20/19 12:00,-0.001107373
3/20/19 13:00,0.000516592
3/20/19 14:00,-0.000368184
3/20/19 15:00,-0.00108575
3/20/19 16:00,9.55756E-05
3/20/19 17:00,-0.000264932
3/20/19 18:00,0.015430898
3/20/19 19:00,-0.000755439
3/20/19 20:00,0.001449998
3/20/19 21:00,0.000595371
3/20/19 22:00,-0.000654308
3/20/19 23:00,-0.000132384
3/21/19 0:00,0.0006016
3/21/19 1:00,-0.000281482
3/21/19 2:00,3.16561E-05
3/21/19 3:00,0.000119411
3/21/19 4:00,-8.60346E-05
3/21/19 5:00,0.000106434
3/21/19 6:00,0.000164911
3/21/19 7:00,-0.001018594
3/21/19 8:00,-0.000116674
3/21/19 9:00,-0.001984313
3/21/19 10:00,0.001133813
3/21/19 11:00,9.30816E-05
3/21/19 12:00,-0.000126907
3/21/19 13:00,-0.000213455
3/21/19 14:00,0.002825086
3/21/19 15:00,-0.001312753
3/21/19 16:00,0.000134125
3/21/19 17:00,0.000326879
3/21/19 18:00,6.20932E-05
3/21/19 19:00,-0.000379632
3/21/19 20:00,-0.000239877
3/21/19 21:00,-0.000165129
3/21/19 22:00,-3.14668E-05
3/21/19 23:00,-0.000109273
3/22/19 0:00,-0.000218171
3/22/19 1:00,-7.16243E-05
3/22/19 2:00,-9.64665E-05
3/22/19 3:00,0.000116207
3/22/19 4:00,-3.08114E-05
3/22/19 5:00,0.000227205
3/22/19 6:00,4.62307E-05
3/22/19 7:00,-0.000157149
3/22/19 8:00,0.012839395
3/22/19 9:00,0.000779192
3/22/19 10:00,-0.000336173
3/22/19 11:00,-0.000151811
3/22/19 12:00,-0.000129154
3/22/19 13:00,-0.000798464
3/22/19 14:00,-0.001642486
3/22/19 15:00,-0.003408698
3/22/19 16:00,0.001264053
3/22/19 17:00,4.27053E-05
3/22/19 18:00,-0.001029736
3/22/19 19:00,0.000209456
3/22/19 20:00,-0.00011688
3/24/19 18:00,0.000283935
3/24/19 19:00,0.000350686
3/24/19 20:00,5.64841E-05
3/24/19 21:00,-0.000123823
3/24/19 22:00,4.8013E-05
3/24/19 23:00,-0.0001872
3/25/19 0:00,0.002437854
3/25/19 1:00,0.000186914
3/25/19 2:00,-3.48302E-05
3/25/19 3:00,-0.0001123
3/25/19 4:00,-7.42516E-05
3/25/19 5:00,-0.000208339
3/25/19 6:00,0.000198237
3/25/19 7:00,0.00028653
3/25/19 8:00,-0.001318994
3/25/19 9:00,0.001357128
3/25/19 10:00,0.000364373
3/25/19 11:00,-0.000130505
3/25/19 12:00,-0.001146615
3/25/19 13:00,3.94159E-05
3/25/19 14:00,0.000335089
3/25/19 15:00,-0.000297903
3/25/19 16:00,0.000419665
3/25/19 17:00,-0.000252069
3/25/19 18:00,0.001953254
3/25/19 19:00,1.51513E-05
3/25/19 20:00,-8.41804E-05
3/25/19 21:00,7.67055E-05
3/25/19 22:00,0.00043014
3/25/19 23:00,-9.03192E-05
3/26/19 0:00,4.58456E-05
3/26/19 1:00,0.000313889
3/26/19 2:00,-0.000116992
3/26/19 3:00,0.000175032
3/26/19 4:00,-0.000139492
3/26/19 5:00,-0.00010992
3/26/19 6:00,-0.000468799
3/26/19 7:00,0.00046324
3/26/19 8:00,0.000239886
3/26/19 9:00,0.000782239
3/26/19 10:00,4.7999E-05
3/26/19 11:00,-0.000302884
3/26/19 12:00,-0.000387975
3/26/19 13:00,0.000737692
3/26/19 14:00,0.000106989
3/26/19 15:00,0.000527345
3/26/19 16:00,0.000171655
3/26/19 17:00,0.000142835
3/26/19 18:00,-2.71899E-05
3/26/19 19:00,3.48132E-05
3/26/19 20:00,4.33206E-05
3/26/19 21:00,9.38345E-05
3/26/19 22:00,-6.74178E-05
3/26/19 23:00,8.77913E-05
3/27/19 0:00,-3.59797E-05
3/27/19 1:00,0.000328919
3/27/19 2:00,-0.000574768
3/27/19 3:00,-2.25183E-06
3/27/19 4:00,-8.12866E-07
3/27/19 5:00,5.94838E-05
3/27/19 6:00,0.000171671
3/27/19 7:00,0.000970551
3/27/19 8:00,0.002566608
3/27/19 9:00,-0.00041369
3/27/19 10:00,-0.001233326
3/27/19 11:00,0.000129881
3/27/19 12:00,-0.001755784
3/27/19 13:00,-0.00204559
3/27/19 14:00,-0.000894938
3/27/19 15:00,0.00024476
3/27/19 16:00,0.000782246
3/27/19 17:00,0.00042244
3/27/19 18:00,6.31353E-06
3/27/19 19:00,0.000146292
3/27/19 20:00,0.000139643
3/27/19 21:00,-0.000653149
3/27/19 22:00,-5.39641E-05
3/27/19 23:00,0.000186419
3/28/19 0:00,0.000683792
3/28/19 1:00,-5.8298E-06
3/28/19 2:00,0.001504926
3/28/19 3:00,-8.11705E-05
3/28/19 4:00,-0.000109738
3/28/19 5:00,5.2513E-05
3/28/19 6:00,3.49346E-06
3/28/19 7:00,0.000611556
3/28/19 8:00,0.00128513
3/28/19 9:00,-0.000499357
3/28/19 10:00,0.000446184
3/28/19 11:00,0.001631857
3/28/19 12:00,3.44337E-05
3/28/19 13:00,0.000558289
3/28/19 14:00,0.000560679
3/28/19 15:00,0.00034848
3/28/19 16:00,-0.000974251
3/28/19 17:00,-9.87207E-05
3/28/19 18:00,9.66496E-05
3/28/19 19:00,6.90652E-05
3/28/19 20:00,-8.88329E-05
3/28/19 21:00,-0.000133122
3/28/19 22:00,-3.79064E-05
3/28/19 23:00,0.000125665
3/29/19 0:00,7.58126E-05
3/29/19 1:00,-0.000277626
3/29/19 2:00,0.000116103
3/29/19 3:00,0.000184105
3/29/19 4:00,-0.000767524
3/29/19 5:00,0.000107665
3/29/19 6:00,0.000383307
3/29/19 7:00,0.000553316
3/29/19 8:00,0.00016757
3/29/19 9:00,0.000133216
3/29/19 10:00,-0.000485797
3/29/19 11:00,-8.70895E-05
3/29/19 12:00,-0.00134251
3/29/19 13:00,-0.000172168
3/29/19 14:00,-0.002450643
3/29/19 15:00,0.001923437
3/29/19 16:00,0.000320986
3/29/19 17:00,-0.000130423
3/29/19 18:00,-0.000165608
3/29/19 19:00,0.000114556
3/29/19 20:00,2.16034E-05
3/31/19 19:00,0.001371264
3/31/19 20:00,-0.000435946
3/31/19 21:00,1.29682E-05
3/31/19 22:00,-7.99086E-05
3/31/19 23:00,-0.000197623
4/1/19 0:00,-0.000341188
4/1/19 1:00,-0.000426472
4/1/19 2:00,-0.000623758
4/1/19 3:00,-0.00012677
4/1/19 4:00,-3.692E-05
4/1/19 5:00,-2.26913E-05
4/1/19 6:00,-0.000164783
4/1/19 7:00,-0.000304177
4/1/19 8:00,0.00024664
4/1/19 9:00,0.000397954
4/1/19 10:00,-0.000451857
4/1/19 11:00,-0.000587239
4/1/19 12:00,-0.000350566
4/1/19 13:00,-0.002010563
4/1/19 14:00,-0.000157016
4/1/19 15:00,-0.000286516
4/1/19 16:00,-0.000158834
4/1/19 17:00,0.000278843
4/1/19 18:00,0.000121925
4/1/19 19:00,-0.000143393
4/1/19 20:00,-7.28703E-05
4/1/19 21:00,-0.000267675
4/1/19 22:00,-0.001246711
4/1/19 23:00,0.000482014
4/2/19 0:00,0.000141901
4/2/19 1:00,-0.000317725
4/2/19 2:00,-0.000145587
4/2/19 3:00,8.76796E-05
4/2/19 4:00,0.000584826
4/2/19 5:00,-0.000142725
4/2/19 6:00,4.82593E-05
4/2/19 7:00,0.000159549
4/2/19 8:00,-0.000381576
4/2/19 9:00,-0.000127616
4/2/19 10:00,2.34485E-05
4/2/19 11:00,-0.00013164
4/2/19 12:00,0.000632453
4/2/19 13:00,0.000661533
4/2/19 14:00,-0.000372925
4/2/19 15:00,2.66897E-05
4/2/19 16:00,-5.67337E-05
4/2/19 17:00,-0.000704493
4/2/19 18:00,-0.001852915
4/2/19 19:00,-2.36177E-05
4/2/19 20:00,-0.000126125
4/2/19 21:00,4.60327E-05
4/2/19 22:00,3.61572E-06
4/2/19 23:00,-0.000245411
4/3/19 0:00,2.37075E-05
4/3/19 1:00,0.003948363
4/3/19 2:00,-0.000217837
4/3/19 3:00,9.65532E-05
4/3/19 4:00,5.63164E-05
4/3/19 5:00,0.000267005
4/3/19 6:00,-7.32565E-05
4/3/19 7:00,-0.000307915
4/3/19 8:00,-0.000934335
4/3/19 9:00,-0.000164724
4/3/19 10:00,0.000208266
4/3/19 11:00,0.000293722
4/3/19 12:00,0.000134267
4/3/19 13:00,0.000141627
4/3/19 14:00,-0.00013139
4/3/19 15:00,0.000862959
4/3/19 16:00,-0.000435392
4/3/19 17:00,0.00021154
4/3/19 18:00,-0.000303114
4/3/19 19:00,0.000102226
4/3/19 20:00,-0.000146985
4/3/19 21:00,7.55049E-05
4/3/19 22:00,-0.000160748
4/3/19 23:00,0.000386622
4/4/19 0:00,4.67291E-06
4/4/19 1:00,-0.000152514
4/4/19 2:00,-0.00018345
4/4/19 3:00,0.00044991
4/4/19 4:00,-2.59571E-05
4/4/19 5:00,-3.43194E-05
4/4/19 6:00,0.000283143
4/4/19 7:00,-0.000515402
4/4/19 8:00,3.29342E-05
4/4/19 9:00,-2.13166E-06
4/4/19 10:00,-0.000178318
4/4/19 11:00,0.000283914
4/4/19 12:00,-0.000192721
4/4/19 13:00,-0.00013183
4/4/19 14:00,4.16624E-05
4/4/19 15:00,-0.000731992
4/4/19 16:00,-0.000257829
4/4/19 17:00,0.000193439
4/4/19 18:00,0.00030231
4/4/19 19:00,-0.000164859
4/4/19 20:00,-0.000102737
4/4/19 21:00,-1.64207E-05
4/4/19 22:00,-0.000572448
4/4/19 23:00,2.68248E-06
4/5/19 0:00,1.47617E-06
4/5/19 1:00,-0.000442009
4/5/19 2:00,-2.95898E-05
4/5/19 3:00,-3.16368E-05
4/5/19 4:00,0.000102381
4/5/19 5:00,1.38951E-05
4/5/19 6:00,-1.62456E-05
4/5/19 7:00,0.000672328
4/5/19 8:00,0.000339841
4/5/19 9:00,2.85491E-05
4/5/19 10:00,2.17332E-06
4/5/19 11:00,0.000184826
4/5/19 12:00,8.86417E-05
4/5/19 13:00,-0.001213732
4/5/19 14:00,0.001887481
4/5/19 15:00,-0.001760968
4/5/19 16:00,-0.000364499
4/5/19 17:00,3.89633E-05
4/5/19 18:00,-0.000360844
4/5/19 19:00,0.000139935
4/5/19 20:00,-1.96918E-05
4/5/19 21:00,-0.00017244
4/7/19 20:00,0.000222439
4/7/19 21:00,0.000103582
4/7/19 22:00,-0.001790808
4/7/19 23:00,0.000108415
4/8/19 0:00,-0.000237142
4/8/19 1:00,0.001015384
4/8/19 2:00,2.30761E-05
4/8/19 3:00,0.000248736
4/8/19 4:00,-0.00013468
4/8/19 5:00,8.25816E-05
4/8/19 6:00,-0.000130196
4/8/19 7:00,-0.000201946
4/8/19 8:00,-6.02518E-05
4/8/19 9:00,-0.000210107
4/8/19 10:00,9.32075E-05
4/8/19 11:00,1.87176E-05
4/8/19 12:00,-0.00018473
4/8/19 13:00,-0.000164824
4/8/19 14:00,-0.000810156
4/8/19 15:00,0.000902909
4/8/19 16:00,-5.88786E-05
4/8/19 17:00,-0.000174875
4/8/19 18:00,-0.00034252
4/8/19 19:00,0.000117046
4/8/19 20:00,0.000176096
4/8/19 21:00,2.63825E-05
4/8/19 22:00,4.73823E-05
4/8/19 23:00,-3.26677E-05
4/9/19 0:00,-4.98506E-05
4/9/19 1:00,-0.001228365
4/9/19 2:00,-0.000197043
4/9/19 3:00,-1.72595E-05
4/9/19 4:00,-0.000329665
4/9/19 5:00,-5.27536E-05
4/9/19 6:00,0.000408617
4/9/19 7:00,0.000530943
4/9/19 8:00,-0.00023078
4/9/19 9:00,0.00050764
4/9/19 10:00,-0.000196815
4/9/19 11:00,1.78544E-05
4/9/19 12:00,-0.000148425
4/9/19 13:00,0.001669109
4/9/19 14:00,-4.72214E-05
4/9/19 15:00,0.001069175
4/9/19 16:00,1.16981E-05
4/9/19 17:00,-0.00015311
4/9/19 18:00,0.000200427
4/9/19 19:00,-0.000116646
4/9/19 20:00,-0.000316613
4/9/19 21:00,-0.000105201
4/9/19 22:00,-9.06164E-05
4/9/19 23:00,7.13672E-05
4/10/19 0:00,4.13468E-05
4/10/19 1:00,1.74772E-05
4/10/19 2:00,-0.000283724
4/10/19 3:00,0.000180223
4/10/19 4:00,0.000484457
4/10/19 5:00,-0.000191465
4/10/19 6:00,-0.000104165
4/10/19 7:00,0.001232794
4/10/19 8:00,-0.000165259
4/10/19 9:00,-3.89201E-05
4/10/19 10:00,0.000375773
4/10/19 11:00,0.000304959
4/10/19 12:00,-2.75492E-05
4/10/19 13:00,-0.000740223
4/10/19 14:00,-0.00051807
4/10/19 15:00,-0.00035679
4/10/19 16:00,0.000947227
4/10/19 17:00,5.91538E-05
4/10/19 18:00,0.000204112
4/10/19 19:00,0.000437031
4/10/19 20:00,0.000269666
4/10/19 21:00,0.00017019
4/10/19 22:00,0.000263942
4/10/19 23:00,0.000116103
4/11/19 0:00,2.29035E-05
4/11/19 1:00,-3.42563E-05
4/11/19 2:00,-0.000141988
4/11/19 3:00,-3.12853E-05
4/11/19 4:00,-0.000112172
4/11/19 5:00,8.51381E-05
4/11/19 6:00,0.000120976
4/11/19 7:00,-9.40492E-05
4/11/19 8:00,6.04146E-05
4/11/19 9:00,0.000344822
4/11/19 10:00,0.000290522
4/11/19 11:00,-9.04679E-05
